ID,CURR_AGE,GENDER,ANN_INCOME,DT_MAINT
47834Y18BG,61,F,1277933,8/21/2018
67080H91VE,41,M,1304651,7/31/2018
99414Y30KA,40,M,1175087,11/10/2018
13679W51KG,34,M,1301910,3/26/2019
34935B65BJ,36,F,1001686,8/23/2018
26806O00SJ,31,M,1196509,6/30/2018
68179S78EJ,27,F,654653,10/1/2018
46930X77NB,29,M,1442678,11/22/2016
25420Q31PJ,27,F,1114758,4/14/2018
46479D75RV,26,M,1126784,12/9/2016
45743C16XE,43,M,971593,10/6/2018
44150V92OQ,57,F,1191327,3/7/2017
09398I04GT,50,F,1541068,3/3/2019
63429V41ZF,25,F,1102058,6/8/2019
78899Z48CU,48,F,1369283,2/27/2017
77171H30TZ,53,F,420494,12/8/2018
67888F06YQ,49,F,891378,3/24/2018
54591B87AT,29,M,1263119,4/18/2019
27349I64RT,29,F,1049298,8/20/2018
19784W45XI,29,F,988306,11/13/2018
73103K05GA,51,F,1538309,7/19/2018
69106A00EC,43,M,840810,7/11/2018
68648M57GF,33,M,995805,6/13/2018
83825D71AM,44,F,1067204,3/1/2018
11207D49AZ,47,F,1368520,9/19/2018
93196V73KW,64,M,1395605,3/12/2019
96450A49WI,63,M,1591232,2/23/2018
26309W42VU,54,M,1563118,1/24/2019
30649P97YP,58,M,1969475,6/1/2019
84600H57TM,44,M,1896033,6/21/2018
47613F15UK,40,M,1060885,5/20/2019
51362J76OK,31,M,786295,8/1/2018
45483F32UB,50,M,875011,3/14/2019
77476P49QI,45,F,1595971,6/26/2019
12530V58SC,34,M,1472662,9/15/2018
34188L32SZ,25,F,1091793,10/26/2017
02501B35IG,64,F,1809157,5/22/2019
88321O35GF,28,M,1061647,12/7/2018
75826K31PY,34,M,1392210,6/30/2018
57176T50YK,43,F,1136806,12/14/2018
83963P13AV,65,F,780129,4/11/2018
18931W64FF,38,M,1267489,3/6/2018
74085W99XY,38,F,1543999,10/27/2018
80299D31ZS,65,F,1508748,4/11/2018
65041D98ZZ,46,F,1000598,6/20/2019
72244U68HE,29,M,1357578,5/7/2018
27674Z37OR,37,M,1563816,9/10/2018
55299B25PO,29,M,1362663,1/4/2019
45333C27NG,43,F,909091,7/12/2017
12949U91XB,62,M,728296,2/1/2019
01916L94AH,65,M,306430,7/16/2018
04998M89OT,25,M,863472,2/15/2019
43418X16FA,51,M,968961,8/26/2017
83677V35VQ,50,F,877723,5/3/2018
40244X71HW,53,F,1402272,5/24/2018
45638B30EZ,50,F,825449,6/8/2018
32365H37LC,53,M,1120735,4/1/2019
99324H78FU,55,M,1843617,10/16/2018
86242H42BZ,38,F,1347203,6/21/2019
41900W01DN,25,M,811290,9/25/2018
91935V83GD,55,F,625850,6/23/2017
67502H50LJ,56,M,834629,6/11/2019
25144G48BU,62,M,950683,10/3/2018
92854V43YY,56,M,940851,5/23/2017
52345E66DP,63,M,916011,7/25/2018
10060G67OV,51,F,1679382,4/4/2018
94717C17RC,56,M,1676403,2/10/2019
74026K18NV,56,M,1657355,2/7/2017
75234R26XK,35,M,898861,5/29/2017
17187B08TO,35,F,1127545,5/29/2018
99892Z53DG,55,M,362743,4/17/2019
75886U67GD,49,F,905131,10/26/2016
29863B35SD,35,F,846040,4/5/2018
41943C47DV,54,M,1931762,9/12/2018
00418O03TJ,39,M,1722479,4/6/2018
13662J85WY,44,M,1599146,4/2/2019
53484A77QW,37,M,1710156,10/28/2018
85070L85GU,38,M,950379,11/15/2017
33350B24UU,63,M,536242,10/1/2018
31202V67WK,29,F,1021948,6/19/2019
23747C14AZ,30,M,1314430,10/1/2018
43710B20QH,51,F,836899,5/3/2018
57373T22UY,41,M,837256,10/21/2018
25512W54ZV,44,M,1995512,11/11/2018
76635J80NS,44,M,1815290,12/23/2017
76777X36BB,37,F,1137344,3/18/2018
80578B72CF,53,F,1820839,2/12/2017
04302F78FD,46,M,1899975,4/28/2018
12556C88SE,51,F,1335173,12/14/2018
14455G76SL,39,M,854204,8/14/2018
08845L00HM,54,M,821671,6/22/2018
82684X25SL,52,F,822513,7/24/2018
54209L39TV,32,M,646639,4/2/2018
49674B23PG,39,F,1210685,10/25/2018
54142R31SN,60,M,450782,3/25/2018
41300Q07JA,40,F,817633,3/27/2018
21216U79BQ,33,M,678191,3/23/2019
48021U96HN,64,M,1448840,2/8/2018
07393N83RU,36,F,926053,9/25/2018
40171Y27XK,61,F,624342,6/29/2018
88734C97FP,26,F,764824,9/13/2018
95094J54SO,41,F,1464722,5/7/2018
33101X52XS,56,F,1894312,3/21/2018
83501A80FR,32,M,1348134,1/16/2019
02299R01UM,26,M,725702,9/28/2018
39281H79YT,32,M,1221128,2/3/2019
50940Z88LU,27,M,1326146,4/3/2018
73469M85OS,36,F,1287737,7/9/2018
53917B26VM,51,M,1686707,3/1/2019
01462V09RI,34,M,642164,12/6/2018
33670G12FI,29,M,694782,6/20/2019
91858F78LY,57,F,1173177,4/3/2018
31904B60FD,38,M,1876279,4/8/2019
31799J82YU,50,F,1163138,5/12/2019
33893Z00JC,30,M,647664,6/7/2018
57759D94LP,40,M,944268,8/24/2018
75537T38VC,53,M,1804644,9/27/2017
09156S73DB,47,F,1135074,6/6/2018
64230Y95XF,38,M,1155231,11/25/2018
06132T93NX,33,F,651321,8/29/2018
00865L56KL,61,M,692187,12/23/2017
98510W16YG,36,F,933375,5/31/2019
84459J91DX,40,F,1581079,7/16/2017
88484P48KO,49,F,1243151,10/11/2018
68098E97RK,46,M,1792785,12/23/2018
15280A90FV,57,F,1037284,3/18/2019
86017B57OG,35,M,722808,12/28/2017
07536H09BH,48,F,1160047,7/15/2017
68800D00UE,45,M,1382458,3/13/2019
84273U84AA,44,M,1719375,4/20/2018
13552Z14QO,64,M,796588,2/22/2019
97187V53GS,35,M,1122782,3/14/2019
55036R52KF,40,F,1575473,5/8/2019
66057T52LW,36,M,1177588,5/1/2019
66119G74ND,32,F,566922,3/21/2018
25707F08FH,26,F,1049351,8/5/2018
26354Q46DQ,35,M,692408,1/30/2017
30080Q00DS,47,M,1086967,10/7/2016
69001L01NQ,47,F,884591,5/21/2018
25372H08MV,44,F,1003983,11/16/2017
84682Y93KH,56,F,549546,12/16/2018
18063F28SU,38,M,1020729,4/12/2018
18576R60KF,42,M,1167391,5/18/2019
14628Y16II,61,F,1053644,6/23/2018
27310M70YS,50,F,834545,6/8/2018
00083G54OL,59,F,1942485,5/23/2018
78475K48CY,28,M,1219605,11/10/2018
57241D73GG,58,M,1723914,4/28/2017
13282S01ED,63,F,1857831,3/30/2019
05926A77EN,35,F,1142601,9/21/2018
22625M46QH,64,M,1984284,5/20/2018
33316O20QT,27,F,553219,5/21/2017
79819P74DM,42,F,1083152,7/20/2018
67375W97BQ,40,M,1738093,9/11/2018
38498X28VD,62,M,1768896,5/6/2018
70593A33AC,26,F,626382,6/27/2019
05504I51CL,61,M,1215334,1/25/2018
19408S81KH,57,M,840100,6/27/2019
52196B65ZP,40,M,1079012,2/27/2018
67932G16KR,36,F,1223682,10/18/2016
62908K37NV,49,M,1286174,12/29/2018
09539P63OT,43,F,1016711,7/20/2018
09975Y71HP,57,M,461897,10/10/2018
60211N50CA,55,F,668022,1/29/2018
50787L67WP,42,M,1284084,2/21/2019
93703H94ZA,32,M,1499186,8/29/2018
88273L73DN,27,M,981308,10/11/2016
23971D37IT,43,M,1878232,4/27/2019
18642A69HH,61,M,521654,3/22/2017
83419E15ED,25,M,944520,11/10/2018
86783M66LV,53,F,937312,4/29/2018
41122M11AM,41,F,1432039,11/4/2018
43405D46RF,41,M,1638622,4/7/2019
46235Z45LO,47,M,1533255,11/30/2018
58297Z56RN,60,F,1728052,3/3/2018
32812V65XM,59,M,539760,4/15/2018
25462C76WD,27,F,940625,4/12/2019
52775F72EI,41,F,1394073,2/26/2018
47925K80KX,51,M,374359,4/4/2018
96341N41RP,44,M,1743003,4/17/2018
38456P28WM,30,M,1140225,5/15/2018
82524Q23LT,45,M,1804411,1/26/2017
82658T92XX,36,F,1299292,1/22/2019
05926N60JD,47,F,1459413,12/13/2018
16155F99PT,26,F,1077355,3/4/2019
46310H49QM,42,F,1036951,3/4/2019
59027K47KH,62,M,1751814,5/10/2018
84554Y27XQ,57,F,507047,1/21/2017
93374C23ZN,41,F,1396646,9/2/2018
88738E24UR,27,M,854029,6/29/2018
40359K90MA,44,F,1064882,4/14/2017
41026Z11AA,37,F,1073029,1/9/2019
34244T62TS,53,F,1563493,6/28/2019
89589W58DZ,45,M,1315065,3/13/2018
22889Q37JB,39,F,1185555,9/23/2018
30055S40PK,53,M,1397926,4/18/2018
88705A13AU,42,M,1925014,4/10/2018
71656H84HF,64,F,1523204,10/28/2017
18864E52UX,59,F,1911980,3/19/2018
68880L04NA,33,M,1235932,7/18/2018
31840L20IN,25,M,963169,9/19/2018
05777D14BU,50,F,902797,6/2/2018
01508J36DE,35,F,538434,4/9/2018
92199V22DH,62,F,1805897,4/24/2018
21887W89XV,47,M,816318,4/1/2018
82884N32XN,56,F,776965,1/22/2017
24948P01NA,54,M,1964127,5/25/2018
33292U24AQ,49,F,1020554,12/30/2016
95031N65WB,51,F,1413323,3/11/2018
67730A56GV,49,F,1503026,4/6/2017
90553Z31KX,37,F,1072541,7/7/2018
21294H31ZM,49,M,1902231,3/13/2018
32500H30ZQ,57,F,1591804,8/10/2018
70353E38FS,26,M,1446961,4/7/2017
92316P68TJ,54,M,716140,4/27/2018
13661T12FW,58,M,1412340,6/25/2018
88283V21DA,34,F,662201,3/1/2018
87733F00CC,28,F,934017,11/17/2018
95013A14ZR,46,F,1225934,1/24/2019
35372L95LQ,35,M,689383,9/16/2016
84938T05SU,36,M,1667181,5/8/2017
79345F09ZI,45,F,1454437,1/16/2019
23029E51FT,58,F,440790,12/2/2017
57274J16HH,42,M,1767786,7/3/2017
29128D69ZX,65,M,1993655,11/7/2018
62616M95II,38,F,1180713,3/31/2019
73663P55BA,44,M,1797568,6/15/2018
04299D02QE,48,F,1407380,8/8/2018
94751X62VN,60,F,1464943,1/7/2019
78088U97UO,41,F,1189648,4/8/2018
31148C26PP,42,M,1865886,11/29/2018
89570I40PD,43,M,1637588,1/28/2019
88235O62KW,49,M,1679565,2/12/2018
96804H59VY,36,F,1081933,11/5/2018
97427B43EW,62,F,570951,7/16/2018
83420B47MS,60,F,479581,10/9/2018
21772C38OW,31,F,987750,5/6/2019
28129B98VG,55,F,1009476,5/23/2018
44884F66AS,26,F,734304,6/29/2018
91413D92EL,54,M,515157,5/18/2018
72333K75PV,61,F,581967,6/28/2017
26645B17AR,54,F,398820,6/11/2019
49711Q91BE,51,F,1569755,12/13/2016
80989W53NO,52,M,676886,12/22/2018
01821H62LO,51,F,1695947,2/13/2019
14555U23JK,42,F,933739,1/23/2019
16018P09SU,45,M,1253893,12/21/2018
51572X72XR,49,M,1823570,5/27/2018
21053S62IL,39,F,1100312,3/24/2018
76868M78SL,38,M,1187708,4/6/2019
17097P18JH,51,F,434516,5/23/2018
12715U12PS,26,M,696415,9/27/2018
22018H95LV,60,M,669564,5/4/2018
04084F59DP,41,M,1856867,12/18/2018
05351S45FM,36,F,1326122,10/9/2018
89808E25RK,62,M,342315,10/23/2017
09647F31UJ,45,F,1506480,7/3/2018
74474J39FW,34,F,1192204,5/14/2018
13892W20LC,38,M,1972121,6/6/2018
73114K82BP,41,F,1403693,11/8/2018
61172N35OA,51,M,1544082,7/18/2018
86855S90ZO,51,F,1995972,10/5/2017
01006S88IT,39,F,1508119,6/19/2019
18500G21NV,56,M,807151,11/23/2016
52782L06TS,58,M,1704637,5/19/2018
29875Y98RH,43,F,1573108,2/20/2018
67888U05PG,35,M,1082877,9/20/2018
05264F34MO,62,M,1498660,7/24/2017
83873R01XB,54,M,1253970,12/21/2016
85646E35AP,56,F,444335,6/12/2018
35119V13ZG,60,M,1900749,4/20/2019
10984R09HK,63,M,671210,4/7/2018
23370Y61UH,64,M,699248,10/25/2018
23409D83SU,58,F,1341629,4/11/2019
45051I22UG,50,F,1146223,5/5/2018
81557H33WW,58,F,1897207,11/22/2018
55926H00XF,61,F,1162929,2/3/2019
77113Q79ZU,39,F,876843,6/22/2018
16232K48OA,37,F,1207548,8/19/2018
45273K64XO,46,M,1401962,10/16/2017
43431E56ES,26,M,1338054,3/20/2018
00854F64FK,39,M,1080345,9/11/2018
78419L32IF,37,M,1605228,6/27/2018
78618U28DZ,55,F,1245331,2/16/2018
05864V08MA,36,F,1420385,3/28/2018
33429G45MC,41,M,1746892,5/6/2018
72069L06GR,58,M,802771,4/10/2018
61149C99GE,30,F,1149138,9/21/2018
80869F25OA,60,F,1392512,9/15/2017
21210Z73UX,27,F,1152525,11/4/2018
97425P75JK,31,M,1421269,2/6/2019
08291I23TE,46,M,1634221,7/6/2018
49787S95MF,47,F,1587233,10/21/2016
84241G01MC,64,F,374574,4/16/2018
95039P04PY,61,M,604879,10/14/2018
89688B73FK,44,F,978611,10/20/2017
15023N50EB,52,M,1303971,12/15/2018
72650P68EO,56,F,1253300,1/31/2019
60714M64UC,64,F,417566,3/8/2017
96626Y25EZ,31,F,724635,3/30/2019
54244Y14JY,48,F,1129225,5/15/2019
64151T85IT,35,F,933403,7/29/2018
07978A33GJ,39,M,1707439,8/3/2018
08876J53HF,25,M,802107,9/14/2018
36516D83PS,39,M,810328,6/16/2018
50612Q79EY,33,F,596470,10/5/2017
01376V67IT,57,M,1554172,6/24/2018
29316S72PW,58,F,1765657,8/4/2018
78824P43HM,44,M,935215,5/22/2019
16569N08DS,29,F,695968,6/27/2018
40732Y80XN,62,M,1591040,12/21/2017
49770H30NK,59,M,1304904,5/21/2018
64695X86BW,58,M,616112,3/13/2018
24542D29WU,53,M,390152,7/6/2018
26664P46FI,63,F,1073248,2/14/2017
17950V92EB,37,F,1570933,7/15/2018
58363W41TH,65,F,1843771,2/19/2018
37828S96KH,51,F,909631,3/31/2018
36085Q55ZV,42,M,1343616,2/20/2019
66626V09WS,41,F,1480485,5/13/2017
92434P86NI,58,M,637805,6/11/2018
67909C85JA,33,M,1459593,3/16/2018
54691X32SW,29,M,809321,9/2/2018
33101N25VM,45,M,974343,10/5/2016
22294U77FN,61,F,1067736,4/2/2017
57880Z40QL,38,M,1835936,5/3/2019
13050M71DG,36,F,1186932,12/9/2018
27449S86EO,30,F,591536,3/11/2019
98830R18HQ,39,M,1660219,5/19/2019
90001K03EU,57,F,1314137,4/25/2019
54978Z48XU,33,M,695373,1/17/2019
11166P66ZO,28,F,600120,5/31/2019
61021V60PQ,59,F,882844,4/4/2018
79823J31LC,28,M,871031,8/22/2017
81161U33ME,32,M,1430533,8/24/2018
30529R59TT,45,F,1201482,10/26/2016
26664K16AS,34,F,960452,9/9/2018
85423I59VO,30,M,1499652,10/17/2018
83207S26HW,25,F,1038855,6/15/2018
80988U73LB,60,F,1205958,6/19/2019
81098B53XT,42,F,834672,10/26/2016
52077V96WP,54,M,766454,12/24/2017
60992Q68VY,58,M,1267539,4/8/2018
82574Q53TA,37,F,1202664,1/26/2018
46326W89KZ,45,F,1452024,3/4/2019
70348T56LH,26,F,593281,5/4/2018
78879T78EA,40,M,1581148,12/27/2018
06017V79CC,41,F,1594200,6/19/2019
95048E47NY,56,M,892791,4/9/2018
01524T18LQ,30,M,1243537,9/17/2018
92094M81EY,26,M,770029,2/21/2019
64972L52RC,31,M,901890,11/23/2016
51596R98YN,32,F,638665,10/11/2018
84894K92UH,44,M,1205035,3/11/2019
69608Q33KO,61,M,1412448,9/10/2018
67320M26DA,40,M,1849294,1/6/2018
31887Q54LC,47,M,1601702,10/23/2018
83487I14BA,31,F,926853,9/26/2018
13522P59PA,32,M,1209378,11/20/2018
16976U65IS,52,F,1367793,4/4/2019
86624V41CI,65,M,350782,8/21/2018
17445N50XZ,51,F,1198977,9/30/2018
93078F44PP,39,F,1055114,3/10/2018
55340C76PL,27,F,912192,1/7/2017
80212L68LC,57,F,484227,7/26/2018
05398L67VW,56,M,1558252,3/30/2017
72395E94IK,63,M,1981287,10/23/2018
50628A59IV,45,M,1251822,8/31/2018
96878Z17OH,39,F,951526,8/10/2017
26014F26RS,30,M,695635,4/16/2019
90495O91ZE,40,F,1318225,5/1/2019
66934O89EJ,57,F,1416848,4/10/2018
55736L26CR,52,M,1349984,10/14/2018
20959K86TK,53,F,1660935,8/31/2018
07238A27GH,27,M,1308156,10/31/2018
23720H35JZ,40,M,1963822,5/10/2018
62878E35TC,64,F,940082,6/12/2018
16952Y10FY,34,F,1000564,7/2/2018
52125I67HI,51,M,405979,12/23/2018
12009E16JX,42,M,984802,5/27/2018
00027H76JG,42,F,893539,5/6/2018
64456K90UJ,46,M,1814037,11/27/2018
98824G38GP,37,F,1266555,3/9/2018
28549M17NY,48,F,873577,4/1/2018
01759R68CL,46,F,1474755,12/23/2018
41660D34ZQ,28,F,507301,11/1/2016
87491V82EA,63,M,1918158,7/18/2018
61458Z41KC,34,M,668866,12/22/2016
68027G48UO,29,F,783424,11/2/2016
72021K01EA,48,F,1076509,8/4/2018
62998E17ZU,47,F,1161743,5/18/2017
37940W91ES,39,F,1316955,6/16/2017
65476N06PM,34,F,1194245,12/19/2018
87121R71LB,44,M,892360,8/24/2017
76063X19GY,26,M,819389,5/6/2019
33334S22UE,63,F,385979,11/13/2018
15840K02VY,39,M,1505175,5/15/2018
07461I00GA,48,F,1546737,9/29/2017
89199T64LL,62,M,1038275,9/28/2017
90864P49WM,62,M,1972673,8/31/2017
31181E13FM,61,F,746610,6/21/2018
74803O43TH,29,M,931243,5/25/2019
89073T93IC,35,F,639282,4/13/2017
49210Q25YH,28,M,882852,2/5/2018
39483R91VX,48,M,863863,7/14/2018
82645L89MG,61,M,1541405,11/9/2018
75067Z77BY,45,M,804533,6/7/2019
20336C14NP,34,F,826098,11/17/2016
58773Q04ZW,60,M,1010486,2/22/2019
78917Q39UR,46,F,1097107,10/19/2016
57046R29IZ,36,F,1018571,2/25/2018
87448T79QS,31,F,661262,6/21/2019
51129A58SZ,43,M,1865121,6/8/2017
05338M49AK,51,F,1687523,12/15/2016
56104F11GS,27,M,930929,1/31/2019
07866A61LW,38,F,923397,6/29/2019
05174B05RP,29,M,967890,2/19/2018
54158S18SJ,43,M,865621,5/3/2018
68594C08GQ,43,M,1616827,6/6/2017
74627O02BJ,38,M,855875,5/26/2018
87380A17NI,38,F,1594438,7/19/2018
15123K17LJ,51,M,799198,4/4/2019
29596H86YP,61,M,1039494,11/18/2018
17391E98UU,32,M,879386,7/12/2018
28357C14LR,63,F,1434439,3/26/2017
03704N23FE,41,M,1997900,2/23/2018
32583G47YD,65,F,1468865,1/7/2019
44547H30PE,26,F,816373,9/27/2018
22547Q53XN,29,M,938178,1/12/2017
15429R53QL,30,F,722450,1/8/2019
22582K17CX,39,F,1190169,1/14/2017
43698F58HY,42,F,979746,11/20/2018
20757K55DL,31,M,1230895,3/16/2018
23913V98JY,49,M,1929541,11/24/2016
91820N59WK,33,F,844571,9/24/2018
85018Q21PG,51,F,1901247,12/3/2017
82508W88GE,46,M,1606019,8/30/2018
02261M20HO,52,M,467145,11/8/2018
54947L50TY,27,M,948855,1/13/2017
67558O28ES,38,M,1266138,5/21/2019
92374P24DG,47,F,1422597,10/18/2016
39270L69DR,49,M,1667990,1/6/2019
86383T79DR,63,M,1296877,6/22/2018
71246B29OT,63,F,734754,3/1/2018
76673G48KT,25,M,601765,5/22/2018
00302A12VZ,31,M,775275,5/18/2018
80419C61AW,47,F,1566985,3/21/2019
24861W43WZ,25,M,727859,3/25/2019
38095H59OR,58,F,1890591,12/9/2018
69584R50BX,58,M,1060084,7/12/2017
20713I53SZ,54,M,801432,3/12/2018
54677Z68PA,59,M,310453,4/28/2018
58662I25JS,57,M,1983424,6/28/2018
31300W52NE,26,F,525030,7/18/2018
58898U26RZ,61,F,611189,12/16/2018
21138P49GY,44,F,1547723,11/22/2017
67541Z69CV,42,F,1248437,1/4/2019
20046G38WM,37,F,1534318,2/10/2019
26090T93BA,61,F,840525,10/4/2018
64531F04RJ,61,M,1363584,2/1/2019
41844M44ZL,56,M,995900,10/16/2018
55826W85LY,33,F,985229,2/22/2019
41079P56UT,56,F,1797429,6/9/2017
23358V42GG,56,F,1994726,2/20/2018
55932N18OF,55,F,927938,5/5/2019
51780I29AV,50,M,1347113,12/29/2018
33311R10GG,65,F,348689,6/25/2018
76568R97NU,25,M,773573,12/31/2018
18986A43KK,56,F,1274368,5/29/2018
19487T91QC,55,M,682538,11/18/2017
61065I05KW,49,F,1361465,9/14/2018
94852W39QY,37,F,1314186,5/4/2018
73047X13WD,58,M,808419,7/25/2017
02841I14GR,64,F,1215792,5/16/2019
08607J35HP,26,M,1252449,2/11/2019
51107E03YO,31,F,927327,8/11/2018
95222A39JU,44,F,1183786,8/30/2018
11352K18PI,27,F,597803,2/17/2019
96402M90BO,54,M,1873096,4/23/2019
13359O68SZ,29,F,994366,2/18/2019
12643Z98QJ,63,M,1323235,5/8/2018
20032K00DM,43,M,822196,3/30/2019
06655U13JE,44,M,1818590,11/21/2018
61467B73SW,48,F,1151903,3/25/2018
78739I46QH,56,F,1343290,12/27/2017
42037G18MP,64,M,1620204,10/3/2018
21369D12EI,32,M,1449468,12/31/2017
80684G27VD,61,F,1544815,12/3/2018
38506I01ZZ,30,F,893677,5/29/2018
77758F06MM,37,F,1114367,2/24/2018
29342Z79WH,26,M,1120040,3/24/2017
67302F46QT,46,M,1653707,10/20/2017
55904H92HN,33,F,505077,6/18/2018
58119S20KT,53,M,1885853,8/20/2017
02508P26DS,47,M,950767,9/13/2018
02605N96JR,56,F,321358,1/18/2017
48006Z06GK,28,M,1058445,8/22/2018
84820J92WJ,34,F,1085390,2/19/2017
73033Y16SI,38,F,1473411,6/13/2018
19856I98AR,29,M,975029,6/11/2018
46587F38XN,59,F,1759098,9/15/2018
07784C86JH,42,F,1361428,2/26/2018
75716C33JW,34,F,967806,8/8/2018
72721L83IB,50,M,1095089,10/24/2018
36729B54XN,32,F,847343,3/31/2018
09053Z02SM,47,M,1509667,6/9/2019
14636F34AK,41,M,1530185,5/10/2018
18196K84ZQ,60,F,1286175,4/6/2018
87450H75FI,33,M,1303107,7/8/2018
05906G30GT,33,M,755289,6/8/2018
31508W57UD,42,F,1297837,9/1/2018
67573O70FC,47,M,1447708,11/11/2017
85257M04BG,55,F,1624310,3/1/2019
68897B44YW,44,M,1607765,12/17/2018
73126K34EM,30,F,846934,1/11/2018
10023B86ZL,42,M,1533576,10/20/2016
24453J09HM,38,F,1017188,1/7/2019
46884X22JU,54,M,1428598,1/13/2019
31156F27IR,36,F,925393,6/15/2018
30130S36YY,45,M,1487200,2/6/2019
96040O72GM,32,F,724528,12/11/2018
92038X98TZ,39,F,1462359,6/20/2018
76997X94RQ,61,F,1401841,8/8/2018
72365Z39GW,48,F,844172,5/4/2017
50525L50SZ,65,F,480341,6/11/2018
51319N36CT,36,M,958048,4/11/2019
79415A92IQ,31,F,1063516,8/11/2018
80793G71XA,48,M,1941648,8/7/2018
47835B18YD,60,F,938234,10/8/2018
85573O34MY,33,M,1228705,2/11/2019
70036Z24CC,52,F,1852429,1/6/2018
92164Q36LU,31,F,1043227,1/8/2019
73058G63KT,64,M,886575,3/3/2018
48712Z69XM,43,M,1531542,11/18/2017
12243H79ZV,42,M,1295797,3/10/2019
56396J21PN,37,F,1270936,6/16/2018
42848Q75MW,56,M,1319567,3/4/2018
99075H71TK,48,F,1472363,5/2/2019
58573X98WZ,30,M,1225510,7/11/2018
55883G10CQ,55,F,1127604,11/9/2016
66287U52YH,57,F,624932,1/8/2017
40527I05RW,43,M,1642976,1/13/2019
71976S99DI,59,F,1101302,8/10/2018
45053K25EK,26,F,560840,4/25/2019
29101O57MC,32,M,1083127,6/14/2019
76809T11YC,53,M,627844,12/15/2018
17705M90KA,51,M,629359,3/5/2018
67639C78KN,46,M,1433961,7/10/2018
35012T98QW,33,F,1103844,6/18/2017
00154B69OR,32,F,677636,4/25/2019
76007B09TC,41,F,1438790,10/10/2017
70325X49KF,47,M,1412657,11/18/2018
57465S65KP,38,M,1945812,4/12/2018
41873N79DB,56,F,865295,11/19/2018
29631N92AW,33,M,950718,8/31/2018
16253H35SI,32,M,1118119,12/21/2018
38043Z55OM,56,F,1184147,7/4/2018
76065W48SI,57,M,619977,11/22/2018
47467G28FP,26,F,988685,3/25/2018
55844S14CI,40,M,1133595,2/21/2018
32129Z09RK,52,M,1391811,6/30/2018
10149K16VQ,25,F,784911,8/1/2018
74938Q76OJ,34,M,611292,4/12/2019
52688E38EE,50,F,1191339,5/18/2017
53845R35VH,57,F,956470,11/24/2016
84533P35PP,37,M,1476594,3/10/2018
81510W81RG,64,F,355203,10/10/2018
62919T27EH,31,F,614027,5/2/2019
16652M11KN,33,M,1489433,11/26/2018
51751N70BJ,43,F,1544640,10/4/2018
52636P33HJ,56,F,749747,3/1/2017
23595I09IC,33,F,617991,12/22/2016
70222Y21HZ,53,M,1325533,8/13/2018
91427C70NP,56,M,964555,4/20/2018
68557L54IK,36,M,1533414,5/22/2018
76628W24EG,51,F,1459406,7/26/2018
92346E05PQ,47,F,1523549,6/22/2018
06216C06MX,53,F,1184703,3/18/2018
69495K23FH,29,F,1140263,8/2/2018
07189W17HK,30,F,619362,10/21/2018
77574W42IJ,58,M,860893,8/11/2018
27706R18KO,40,M,1387143,10/26/2018
92050F06ST,57,F,340796,8/10/2018
72544Z93ME,27,F,651017,12/13/2018
53163K35VP,54,M,1371573,10/6/2018
78474J32KN,29,M,958008,6/22/2018
21278Q95PA,63,M,1597505,5/31/2018
02163V65SH,65,M,1415519,11/7/2016
50003M18KY,38,M,1075664,2/24/2018
10581S87PT,51,M,744496,7/30/2017
57233C69NT,32,M,822435,4/8/2017
73854Y94KG,31,F,866592,11/29/2017
26813F51NB,40,M,916074,6/5/2019
85337B30QB,65,M,682943,9/14/2017
58542B45AU,45,M,1761638,6/16/2018
97260S51FG,28,F,642072,5/14/2018
25267O30FX,41,F,1597240,9/3/2018
24753X46ZI,58,M,1248170,5/13/2018
67259V40UI,40,F,855822,4/16/2018
54940I97JH,35,F,586634,1/5/2019
37558E29HU,29,M,1396924,1/1/2017
97073A79RQ,26,M,1184713,4/17/2018
97421A13VE,28,M,852981,2/24/2019
10316Q72WJ,53,M,1342814,5/4/2018
09053L52DR,61,F,701403,3/18/2018
62984P67PB,56,M,658997,10/8/2017
89568S74PH,49,F,891047,1/19/2017
83491M08VY,35,F,1098079,3/21/2019
87727D97PT,27,M,1333119,6/4/2019
65354E41LJ,35,F,953895,11/18/2018
43051M13ZS,48,F,987163,9/6/2018
72450U91WJ,47,F,1549493,11/30/2018
59251C78JZ,47,F,1345362,1/24/2017
17081G89BG,55,F,1820633,10/5/2018
95674M57DM,59,F,1793492,6/22/2018
36396R98BK,41,F,1493583,3/5/2018
42036I62FM,48,F,966205,3/24/2019
19544V90MA,64,M,1097101,12/20/2018
34067F41AA,60,F,1095214,12/8/2017
47619Y11QU,45,F,1170244,10/14/2018
59199G95ZT,60,M,1203932,9/22/2018
44349Q41ME,54,M,1735394,1/5/2019
59911Z40LO,25,M,759784,11/6/2018
69767M85EH,42,M,1588230,2/18/2019
64842C20BZ,40,F,1204238,2/12/2018
00481U15OX,46,M,1141822,10/1/2018
22910J18SN,54,M,868241,7/1/2018
65489R81OO,40,M,1625195,10/22/2018
06811X58DZ,40,M,1238056,1/14/2019
02723U59WH,39,M,1600292,5/15/2019
76517B85RN,52,M,1147744,5/4/2019
30222I51ZE,41,F,1035157,7/18/2018
72062A89GX,28,M,1282469,6/1/2018
10073U95TO,59,M,356644,5/13/2018
57478A03UW,65,M,1984970,5/27/2018
37167V93WC,57,F,939699,12/26/2018
16802Z78DS,45,F,1412547,6/22/2019
91670Z74GA,43,F,938900,3/28/2018
