ID,CURR_AGE,GENDER,ANN_INCOME,AGE_CAR,PURCHASE,AGE_CAR_SEGMENT,GENDER_M,GENDER_F,SEGMENT_1,SEGMENT_2,SEGMENT_3,SEGMENT_4
71443Q67ZF,40,M,415129,482,1,3,1,0,False,False,True,False
71454J62CY,56,M,761725,3,0,1,1,0,True,False,False,False
71460J23YU,60,F,475136,61,1,1,0,1,True,False,False,False
71460X30WG,54,F,116587,938,0,4,0,1,False,False,False,True
71461K08PY,25,F,488040,353,1,2,0,1,False,True,False,False
71465L68HK,38,F,589088,352,0,2,0,1,False,True,False,False
71468E83LM,58,M,560463,1019,1,4,1,0,False,False,False,True
71468Z27BG,45,M,160989,394,1,3,1,0,False,False,True,False
71469M15KT,29,M,155772,392,1,3,1,0,False,False,True,False
71472A72OY,58,M,188931,405,1,3,1,0,False,False,True,False
71476W17NJ,60,F,274496,80,1,1,0,1,True,False,False,False
71479Y58TD,29,M,229635,822,0,4,1,0,False,False,False,True
71482L18FM,33,M,146148,386,1,3,1,0,False,False,True,False
71483T71CG,40,M,668472,44,0,1,1,0,True,False,False,False
71484H01XW,37,F,328115,845,1,4,0,1,False,False,False,True
71484I70HB,37,M,665339,261,1,2,1,0,False,True,False,False
71485Q16IB,64,M,551257,246,1,2,1,0,False,True,False,False
71490D73QR,63,F,399403,360,0,3,0,1,False,False,True,False
71492G54GV,27,M,206069,310,0,2,1,0,False,True,False,False
71495Y61NG,32,M,151780,24,0,1,1,0,True,False,False,False
71497X70GW,45,M,148460,318,0,2,1,0,False,True,False,False
71498S94KT,55,M,80309,229,0,2,1,0,False,True,False,False
71506L40UR,29,F,136731,15,0,1,0,1,True,False,False,False
71508M06HZ,36,M,190848,202,0,2,1,0,False,True,False,False
71509U91YU,64,M,746229,218,0,2,1,0,False,True,False,False
71510N97RL,37,M,221349,363,1,3,1,0,False,False,True,False
71513H15QV,30,M,162187,537,1,4,1,0,False,False,False,True
71513Z14WN,46,M,369772,339,0,2,1,0,False,True,False,False
71516O96OS,51,F,297523,132,0,1,0,1,True,False,False,False
71518N82OJ,35,M,243512,114,0,1,1,0,True,False,False,False
71525Z50QE,53,F,389651,116,0,1,0,1,True,False,False,False
71526M66VE,51,F,133205,704,1,4,0,1,False,False,False,True
71528F39ON,41,F,694517,331,0,2,0,1,False,True,False,False
71533D27CZ,29,M,158984,317,0,2,1,0,False,True,False,False
71535Z72FG,60,M,653136,227,0,2,1,0,False,True,False,False
71538K89KG,62,F,238909,321,0,2,0,1,False,True,False,False
71538R64WC,49,M,465236,331,0,2,1,0,False,True,False,False
71540C60ZE,60,M,560111,230,1,2,1,0,False,True,False,False
71547N59DR,63,M,257610,522,1,4,1,0,False,False,False,True
71552F90FF,44,M,217507,28,0,1,1,0,True,False,False,False
71556H30VQ,54,F,90504,767,0,4,0,1,False,False,False,True
71560U56RK,26,F,341393,472,1,3,0,1,False,False,True,False
71561F53GQ,40,M,339256,473,1,3,1,0,False,False,True,False
71562P91WJ,26,F,140675,206,0,2,0,1,False,True,False,False
71571T74KB,54,M,511303,44,1,1,1,0,True,False,False,False
71573G20HQ,44,M,323027,327,0,2,1,0,False,True,False,False
71575M71HA,26,M,146896,367,1,3,1,0,False,False,True,False
71579E83LB,61,M,135892,370,0,3,1,0,False,False,True,False
71579V10XR,28,M,249050,288,0,2,1,0,False,True,False,False
71581S93KC,61,F,236904,266,0,2,0,1,False,True,False,False
71582U71AM,57,M,365242,253,0,2,1,0,False,True,False,False
71584I00PY,41,M,508488,799,1,4,1,0,False,False,False,True
71584M90TC,39,F,518077,304,1,2,0,1,False,True,False,False
71585P88LL,57,F,130400,423,0,3,0,1,False,False,True,False
71585V84ZI,62,M,682316,232,1,2,1,0,False,True,False,False
71587S62HP,57,M,444819,487,1,3,1,0,False,False,True,False
71589Q00LC,56,F,137224,306,0,2,0,1,False,True,False,False
71592C18FE,62,F,481528,890,0,4,0,1,False,False,False,True
71592X19IB,25,F,319243,441,0,3,0,1,False,False,True,False
71594A29CY,53,F,192821,267,0,2,0,1,False,True,False,False
71594S24BA,58,F,439155,3,1,1,0,1,True,False,False,False
71595J08FD,59,M,334048,305,1,2,1,0,False,True,False,False
71597O51KU,28,F,393877,353,0,2,0,1,False,True,False,False
71599B16DP,34,M,259595,981,1,4,1,0,False,False,False,True
71599D89JL,46,M,389630,467,1,3,1,0,False,False,True,False
71600J15JN,44,F,445691,49,0,1,0,1,True,False,False,False
71603L12SO,30,F,491880,245,0,2,0,1,False,True,False,False
71603Q33GM,36,M,163349,395,1,3,1,0,False,False,True,False
71605C85UD,45,M,488527,273,0,2,1,0,False,True,False,False
71605H44GI,36,F,503088,248,0,2,0,1,False,True,False,False
71609K24AE,42,M,180290,248,1,2,1,0,False,True,False,False
71611W20GM,48,M,771360,241,1,2,1,0,False,True,False,False
71612S68XA,61,F,421317,370,1,3,0,1,False,False,True,False
71612W46WP,53,F,372973,453,0,3,0,1,False,False,True,False
71620B67PC,48,M,736475,402,1,3,1,0,False,False,True,False
71629N48ZX,54,M,240005,507,1,4,1,0,False,False,False,True
71632O10HO,49,M,150874,321,1,2,1,0,False,True,False,False
71637W42HC,28,M,239592,316,1,2,1,0,False,True,False,False
71640W15NW,62,F,384509,330,0,2,0,1,False,True,False,False
71641H09CA,49,M,421597,88,1,1,1,0,True,False,False,False
71642H27LV,65,M,512490,296,0,2,1,0,False,True,False,False
71646I67KN,49,M,454270,420,1,3,1,0,False,False,True,False
71647R90QI,31,F,308755,71,0,1,0,1,True,False,False,False
71649K06RZ,36,M,442224,211,0,2,1,0,False,True,False,False
71649P61AR,39,F,337773,492,0,3,0,1,False,False,True,False
71651T53WB,48,F,380904,172,1,1,0,1,True,False,False,False
71657I82SK,39,M,306145,255,1,2,1,0,False,True,False,False
71657P31HJ,62,M,751920,208,0,2,1,0,False,True,False,False
71657Q04FW,38,M,423940,257,0,2,1,0,False,True,False,False
71658D04ZM,64,M,538199,468,1,3,1,0,False,False,True,False
71661V46OL,41,M,725187,109,0,1,1,0,True,False,False,False
71667G37JP,36,M,608635,277,1,2,1,0,False,True,False,False
71672O20QH,32,M,177166,183,1,1,1,0,True,False,False,False
71677M11LV,38,M,392357,457,1,3,1,0,False,False,True,False
71680V02YY,59,M,630087,685,1,4,1,0,False,False,False,True
71681J77NL,56,M,468100,314,1,2,1,0,False,True,False,False
71682W58UL,51,F,220712,394,1,3,0,1,False,False,True,False
71684D72RJ,48,F,304251,162,0,1,0,1,True,False,False,False
71684W49PJ,38,M,316643,266,0,2,1,0,False,True,False,False
71687V72YD,39,M,451003,369,1,3,1,0,False,False,True,False
71688D67PM,60,M,489721,222,0,2,1,0,False,True,False,False
71688R37HT,52,F,218835,591,1,4,0,1,False,False,False,True
71694M30BJ,45,M,645643,856,1,4,1,0,False,False,False,True
71699I56IL,44,F,722859,324,0,2,0,1,False,True,False,False
71701I38TT,55,F,470829,324,1,2,0,1,False,True,False,False
71707D73TS,64,F,392656,198,1,1,0,1,True,False,False,False
71708A97OS,27,M,209913,605,1,4,1,0,False,False,False,True
71708X85YW,50,F,268992,233,1,2,0,1,False,True,False,False
71709V39GF,48,M,133171,407,1,3,1,0,False,False,True,False
71711L57VH,38,M,486926,275,1,2,1,0,False,True,False,False
71711N63DJ,34,M,206291,394,1,3,1,0,False,False,True,False
71713S72TC,65,F,407880,35,0,1,0,1,True,False,False,False
71713W62OZ,64,F,170928,408,0,3,0,1,False,False,True,False
71720V64LX,65,M,526265,363,1,3,1,0,False,False,True,False
71721L52FN,33,M,146378,300,0,2,1,0,False,True,False,False
71727I74BB,28,M,100001,321,0,2,1,0,False,True,False,False
71732F98CX,26,M,220988,224,1,2,1,0,False,True,False,False
71733D35MR,29,F,397512,465,1,3,0,1,False,False,True,False
71739X87CV,59,M,284399,69,0,1,1,0,True,False,False,False
71741S87SW,59,M,406087,227,1,2,1,0,False,True,False,False
71743C81CV,42,F,752725,13,0,1,0,1,True,False,False,False
71743X67TE,30,M,196309,883,1,4,1,0,False,False,False,True
71743Z90DK,51,M,520406,142,1,1,1,0,True,False,False,False
71744F37CZ,33,F,377722,476,0,3,0,1,False,False,True,False
71748R33JD,36,M,186787,352,0,2,1,0,False,True,False,False
71749Y77WJ,57,M,218622,800,1,4,1,0,False,False,False,True
71752U18PE,29,M,246496,156,0,1,1,0,True,False,False,False
71757U33VN,47,F,753189,388,1,3,0,1,False,False,True,False
71760B18TK,44,F,294989,972,1,4,0,1,False,False,False,True
71763W95WX,26,M,152556,586,1,4,1,0,False,False,False,True
71764O13OT,35,F,256781,295,1,2,0,1,False,True,False,False
71767A40WU,49,M,458066,484,1,3,1,0,False,False,True,False
71769W39RZ,63,F,296381,495,1,3,0,1,False,False,True,False
71774W57FJ,30,M,171965,46,1,1,1,0,True,False,False,False
71778O66WM,54,M,352727,823,1,4,1,0,False,False,False,True
71779H11TZ,46,F,325845,698,1,4,0,1,False,False,False,True
71779V66EE,46,M,419563,215,0,2,1,0,False,True,False,False
71780Y74EL,53,F,83693,74,0,1,0,1,True,False,False,False
71781X47QI,37,M,482004,492,1,3,1,0,False,False,True,False
71783Z47IU,62,M,147364,917,1,4,1,0,False,False,False,True
71785M36KD,50,M,319665,209,0,2,1,0,False,True,False,False
71793F63IV,54,F,165021,332,1,2,0,1,False,True,False,False
71793W88BP,38,M,511803,484,1,3,1,0,False,False,True,False
71794H51YA,58,M,158178,182,0,1,1,0,True,False,False,False
71798G12VI,50,M,235817,402,1,3,1,0,False,False,True,False
71799P02MA,38,F,357331,447,1,3,0,1,False,False,True,False
71801E82RH,61,F,90763,384,1,3,0,1,False,False,True,False
71803P70EH,41,F,438419,530,1,4,0,1,False,False,False,True
71806P36QA,58,M,438936,286,1,2,1,0,False,True,False,False
71808W59FH,60,F,429131,297,0,2,0,1,False,True,False,False
71809O77XJ,25,F,397085,212,1,2,0,1,False,True,False,False
71810B34HD,56,F,292125,272,0,2,0,1,False,True,False,False
71815P79SZ,58,M,765894,970,1,4,1,0,False,False,False,True
71816H99PJ,57,F,504080,504,1,4,0,1,False,False,False,True
71817K44DZ,50,M,456431,431,1,3,1,0,False,False,True,False
71819B51MB,39,M,470824,277,0,2,1,0,False,True,False,False
71819I46CP,46,M,762229,5,1,1,1,0,True,False,False,False
71823G61MS,58,F,127517,267,0,2,0,1,False,True,False,False
71825F14OF,28,M,176415,394,1,3,1,0,False,False,True,False
71826T06KM,47,M,513043,333,1,2,1,0,False,True,False,False
71831H03WQ,41,M,546411,222,1,2,1,0,False,True,False,False
71831L64TI,34,M,100415,496,0,3,1,0,False,False,True,False
71836T18ZH,37,F,350104,418,1,3,0,1,False,False,True,False
71837T92FP,62,F,110563,264,0,2,0,1,False,True,False,False
71838B89SN,43,F,477880,723,1,4,0,1,False,False,False,True
71840O36VP,32,F,459381,284,1,2,0,1,False,True,False,False
71841E61OW,28,M,276340,861,1,4,1,0,False,False,False,True
71841Z82QN,41,F,754480,405,1,3,0,1,False,False,True,False
71842T86KB,45,M,123762,50,0,1,1,0,True,False,False,False
71842Y17DY,47,M,398582,354,0,2,1,0,False,True,False,False
71853W57JJ,25,M,136229,277,0,2,1,0,False,True,False,False
71858D48HP,65,M,277105,758,0,4,1,0,False,False,False,True
71859W03ND,30,F,415376,445,0,3,0,1,False,False,True,False
71863A85WO,45,F,463616,348,0,2,0,1,False,True,False,False
71863U34QL,39,M,179518,432,1,3,1,0,False,False,True,False
71866M35HR,33,F,331261,421,1,3,0,1,False,False,True,False
71869P29HA,62,M,193826,891,1,4,1,0,False,False,False,True
71870W75SZ,33,F,470517,264,0,2,0,1,False,True,False,False
71884A91XH,64,F,230349,228,1,2,0,1,False,True,False,False
71887N83HZ,28,M,231209,302,0,2,1,0,False,True,False,False
71888R67ZE,64,F,123221,134,0,1,0,1,True,False,False,False
71891L04BH,34,M,113310,280,0,2,1,0,False,True,False,False
71893O19NO,65,F,256643,335,1,2,0,1,False,True,False,False
71897F49DN,61,F,174347,416,1,3,0,1,False,False,True,False
71898J03TJ,40,M,304155,170,1,1,1,0,True,False,False,False
71900U54EC,57,F,169243,386,0,3,0,1,False,False,True,False
71901L89BB,32,F,351768,329,0,2,0,1,False,True,False,False
71902D83XS,54,F,326035,440,1,3,0,1,False,False,True,False
71906Z11WO,56,F,345448,533,1,4,0,1,False,False,False,True
71908B49AM,30,M,204120,346,1,2,1,0,False,True,False,False
71908Y87XD,49,M,746275,479,1,3,1,0,False,False,True,False
71917C55AD,30,F,397715,368,1,3,0,1,False,False,True,False
71922G82IX,35,F,301605,233,0,2,0,1,False,True,False,False
71927Y48IE,35,M,234157,231,1,2,1,0,False,True,False,False
71928W63CE,50,F,404845,717,1,4,0,1,False,False,False,True
71932E82WQ,63,M,532465,361,1,3,1,0,False,False,True,False
71933Q87OT,27,M,261376,442,1,3,1,0,False,False,True,False
71934T76DL,25,M,296210,26,1,1,1,0,True,False,False,False
71935L26YX,52,M,312509,143,0,1,1,0,True,False,False,False
71936Y32XJ,39,M,186531,387,0,3,1,0,False,False,True,False
71937S57MN,43,F,464424,125,0,1,0,1,True,False,False,False
71939K13FW,63,F,437435,53,1,1,0,1,True,False,False,False
71939K15ZU,41,M,160565,303,0,2,1,0,False,True,False,False
71940K81WB,37,M,151459,472,1,3,1,0,False,False,True,False
71944L67GC,55,F,432717,382,1,3,0,1,False,False,True,False
71949V99LY,26,M,262771,289,0,2,1,0,False,True,False,False
71950C28MD,56,F,470843,476,1,3,0,1,False,False,True,False
71955U65ZW,50,M,321437,378,1,3,1,0,False,False,True,False
71957K81BB,48,F,657411,618,1,4,0,1,False,False,False,True
71958D27MV,57,F,399013,595,1,4,0,1,False,False,False,True
71959P86PQ,34,F,390853,14,0,1,0,1,True,False,False,False
71960G41UL,55,F,94491,346,0,2,0,1,False,True,False,False
71967M97YF,46,F,740072,60,0,1,0,1,True,False,False,False
71970K51OZ,47,M,498633,357,1,2,1,0,False,True,False,False
71971X26ME,65,M,705156,88,1,1,1,0,True,False,False,False
71975L48IX,29,M,170494,335,0,2,1,0,False,True,False,False
71976M91SB,31,M,296398,333,1,2,1,0,False,True,False,False
71983R52FE,54,F,261416,213,0,2,0,1,False,True,False,False
71984G88LU,28,M,246526,548,0,4,1,0,False,False,False,True
71985T59TN,25,M,229778,305,1,2,1,0,False,True,False,False
71990K05OB,58,F,112549,42,0,1,0,1,True,False,False,False
71990M20HT,26,F,349775,200,1,2,0,1,False,True,False,False
71996E95TH,51,M,665266,56,0,1,1,0,True,False,False,False
71998C27UV,34,M,227749,262,1,2,1,0,False,True,False,False
71998S01KD,53,F,498043,345,1,2,0,1,False,True,False,False
72001K94BS,56,F,243181,334,0,2,0,1,False,True,False,False
72003Y92KD,51,F,353000,709,1,4,0,1,False,False,False,True
72013F38PN,47,M,154797,485,1,3,1,0,False,False,True,False
72014X91CY,64,M,714748,270,0,2,1,0,False,True,False,False
72015A62AB,62,M,610557,692,1,4,1,0,False,False,False,True
72016H19GT,53,M,300157,467,1,3,1,0,False,False,True,False
72018D90ZE,41,M,791171,246,1,2,1,0,False,True,False,False
72023Q78ON,54,M,420014,287,0,2,1,0,False,True,False,False
72024A33AK,29,F,426391,275,1,2,0,1,False,True,False,False
72024J81TY,26,F,222880,425,1,3,0,1,False,False,True,False
72028P02VH,39,M,176843,485,0,3,1,0,False,False,True,False
72030F15FU,63,F,189824,669,0,4,0,1,False,False,False,True
72030W92MW,60,F,91163,273,0,2,0,1,False,True,False,False
72030X95TN,28,F,164296,126,0,1,0,1,True,False,False,False
72031F77JA,34,F,323605,282,1,2,0,1,False,True,False,False
72031H99QX,28,F,423075,239,1,2,0,1,False,True,False,False
72033H78DT,44,F,278573,793,1,4,0,1,False,False,False,True
72034M39IQ,28,M,261512,336,1,2,1,0,False,True,False,False
72035N74FO,37,M,176440,483,1,3,1,0,False,False,True,False
72037F39GT,41,M,310986,355,1,2,1,0,False,True,False,False
72044H96EX,45,F,705941,351,1,2,0,1,False,True,False,False
72046O80YU,47,F,417899,461,1,3,0,1,False,False,True,False
72046P34OK,50,M,689952,181,0,1,1,0,True,False,False,False
72047H28IU,48,M,195212,357,0,2,1,0,False,True,False,False
72048I79TB,60,M,453217,223,0,2,1,0,False,True,False,False
72052L52OV,27,F,268419,60,0,1,0,1,True,False,False,False
72053S17DM,25,M,296971,292,0,2,1,0,False,True,False,False
72059L26LC,38,M,125687,406,0,3,1,0,False,False,True,False
72064I67KI,64,F,108947,865,0,4,0,1,False,False,False,True
72065A37SZ,27,F,304845,321,1,2,0,1,False,True,False,False
72067I37BA,53,M,376077,420,1,3,1,0,False,False,True,False
72069G82KV,48,M,359185,362,1,3,1,0,False,False,True,False
72075S81NN,49,M,207738,428,1,3,1,0,False,False,True,False
72076B47YN,64,F,162571,596,1,4,0,1,False,False,False,True
72076Y44SQ,58,F,247837,484,1,3,0,1,False,False,True,False
72079P63NN,45,M,451214,267,0,2,1,0,False,True,False,False
72085I07RN,57,M,451177,447,1,3,1,0,False,False,True,False
72087Q28UU,62,F,501933,304,1,2,0,1,False,True,False,False
72089K22FR,29,F,362180,242,0,2,0,1,False,True,False,False
72089V77HE,31,F,311773,38,0,1,0,1,True,False,False,False
72095G96HO,25,F,348173,465,0,3,0,1,False,False,True,False
72101E58TS,43,M,493108,290,1,2,1,0,False,True,False,False
72104B74BC,41,F,669429,433,0,3,0,1,False,False,True,False
72108C88VY,62,M,372658,245,0,2,1,0,False,True,False,False
72112D49JY,42,M,404363,413,1,3,1,0,False,False,True,False
72112F94EZ,33,M,281523,363,1,3,1,0,False,False,True,False
72112P66LK,25,F,441313,335,0,2,0,1,False,True,False,False
72116V00BU,29,F,453969,281,0,2,0,1,False,True,False,False
72117X45YN,25,F,373983,335,1,2,0,1,False,True,False,False
72119W58CP,46,M,158765,111,1,1,1,0,True,False,False,False
72121R68MS,60,M,610158,483,1,3,1,0,False,False,True,False
72125U36QV,32,F,299704,205,1,2,0,1,False,True,False,False
72127R14KW,61,M,746569,252,1,2,1,0,False,True,False,False
72131A58FU,33,F,391683,404,1,3,0,1,False,False,True,False
72132U06QC,62,M,770556,833,1,4,1,0,False,False,False,True
72134Z38UW,45,M,137528,273,1,2,1,0,False,True,False,False
72135Z99PH,64,F,198984,416,1,3,0,1,False,False,True,False
72144X77GB,36,M,437685,340,0,2,1,0,False,True,False,False
72146L70UC,44,F,799667,28,1,1,0,1,True,False,False,False
72147Q80YW,28,F,324332,386,1,3,0,1,False,False,True,False
72149B05OK,29,F,459096,218,0,2,0,1,False,True,False,False
72151B67EA,33,M,268847,734,1,4,1,0,False,False,False,True
72153D51JC,50,M,114447,1,0,1,1,0,True,False,False,False
72154A41VL,61,F,297427,548,1,4,0,1,False,False,False,True
72159N07TX,60,M,613970,802,1,4,1,0,False,False,False,True
72174U24CK,35,M,295256,409,1,3,1,0,False,False,True,False
72176Q43JZ,31,F,194803,245,0,2,0,1,False,True,False,False
72179J68HC,46,M,312344,363,1,3,1,0,False,False,True,False
72180M99IF,46,F,544469,204,1,2,0,1,False,True,False,False
72181O74DP,29,F,411653,475,1,3,0,1,False,False,True,False
72186V03WT,60,M,201227,290,0,2,1,0,False,True,False,False
72187S35GI,56,F,324085,431,0,3,0,1,False,False,True,False
72190D64DO,38,F,417800,694,1,4,0,1,False,False,False,True
72191M50QG,37,M,421483,397,0,3,1,0,False,False,True,False
72198E76MC,46,M,379630,306,1,2,1,0,False,True,False,False
72198Y96CB,28,F,467323,324,1,2,0,1,False,True,False,False
72199S71EJ,60,M,299665,576,1,4,1,0,False,False,False,True
72200Z49NW,45,M,357442,23,0,1,1,0,True,False,False,False
72202A74WC,36,F,301531,203,0,2,0,1,False,True,False,False
72206A57GD,40,M,386178,277,0,2,1,0,False,True,False,False
72210G67FG,52,F,352427,149,1,1,0,1,True,False,False,False
72212E41BR,49,M,206319,444,1,3,1,0,False,False,True,False
72217C83VF,30,F,382592,319,0,2,0,1,False,True,False,False
72219U35ZD,48,M,330958,300,1,2,1,0,False,True,False,False
72219W15CJ,47,M,295964,388,0,3,1,0,False,False,True,False
72222K26YE,45,F,429261,128,0,1,0,1,True,False,False,False
72225F53NQ,26,M,204916,425,1,3,1,0,False,False,True,False
72229L08TU,28,F,163941,391,0,3,0,1,False,False,True,False
72230R07TG,57,F,304248,333,1,2,0,1,False,True,False,False
72236B86BQ,43,F,491653,476,1,3,0,1,False,False,True,False
72243F05YF,32,M,204741,316,1,2,1,0,False,True,False,False
72244A61MZ,60,F,413381,336,1,2,0,1,False,True,False,False
72245J46NJ,58,F,383213,574,1,4,0,1,False,False,False,True
72247D10KJ,28,F,310549,40,1,1,0,1,True,False,False,False
72248E06DW,59,M,734664,325,1,2,1,0,False,True,False,False
72249R48OF,60,F,91248,239,0,2,0,1,False,True,False,False
72251Q90JV,30,F,428208,384,1,3,0,1,False,False,True,False
72255L03IY,64,F,503744,208,0,2,0,1,False,True,False,False
72255N92QQ,44,M,690117,396,1,3,1,0,False,False,True,False
72256D92IB,53,F,518184,200,1,2,0,1,False,True,False,False
72258J53OK,30,F,387704,410,1,3,0,1,False,False,True,False
72260Q07MV,32,M,254335,225,0,2,1,0,False,True,False,False
72261W70HA,48,F,627285,995,1,4,0,1,False,False,False,True
72265K27XC,26,M,163966,160,1,1,1,0,True,False,False,False
72267B59PE,27,M,127575,482,0,3,1,0,False,False,True,False
72267P32MM,57,M,578291,259,1,2,1,0,False,True,False,False
72276K58NN,46,F,718752,434,1,3,0,1,False,False,True,False
72280K52FX,34,M,204404,199,1,1,1,0,True,False,False,False
72283U93GC,57,F,102435,576,0,4,0,1,False,False,False,True
72290Z55UQ,55,F,464176,262,0,2,0,1,False,True,False,False
72292F82MK,60,M,251091,252,1,2,1,0,False,True,False,False
72292Y09LT,49,M,471081,313,0,2,1,0,False,True,False,False
72294P43LO,51,F,213445,246,0,2,0,1,False,True,False,False
72300Q97OK,40,M,426219,284,1,2,1,0,False,True,False,False
72305C13YE,52,F,109336,328,0,2,0,1,False,True,False,False
72305Z47LG,65,F,425976,417,1,3,0,1,False,False,True,False
72306J07LP,53,F,133680,537,1,4,0,1,False,False,False,True
72308X43SN,60,M,281249,743,1,4,1,0,False,False,False,True
72310K29TS,55,M,544254,214,0,2,1,0,False,True,False,False
72317J24SV,63,F,195904,442,1,3,0,1,False,False,True,False
72320A38HL,26,F,357411,292,1,2,0,1,False,True,False,False
72326B70EM,29,M,143454,754,1,4,1,0,False,False,False,True
72326N18KM,61,M,592540,61,1,1,1,0,True,False,False,False
72333F19PG,42,F,454544,222,1,2,0,1,False,True,False,False
72338C02BP,32,M,248044,310,0,2,1,0,False,True,False,False
72343F52LY,42,M,170700,413,1,3,1,0,False,False,True,False
72349K59JU,35,F,197293,311,0,2,0,1,False,True,False,False
72350E59QI,47,M,179680,484,1,3,1,0,False,False,True,False
72355Q60KE,63,F,420037,274,1,2,0,1,False,True,False,False
72355U27RB,42,M,797579,313,0,2,1,0,False,True,False,False
72355W03SO,27,F,338011,426,1,3,0,1,False,False,True,False
72355Z57MU,50,M,259167,462,1,3,1,0,False,False,True,False
72357X90YO,40,M,402799,237,1,2,1,0,False,True,False,False
72359E57XI,51,F,405467,249,0,2,0,1,False,True,False,False
72360T99JJ,60,M,553234,166,1,1,1,0,True,False,False,False
72361H85RD,56,M,644566,593,1,4,1,0,False,False,False,True
72361Y28QM,58,M,678651,516,1,4,1,0,False,False,False,True
72365D18MF,31,F,415643,303,0,2,0,1,False,True,False,False
72367D22TW,48,M,148067,237,0,2,1,0,False,True,False,False
72370T05IM,47,M,227111,125,0,1,1,0,True,False,False,False
72372Q46RJ,43,F,585725,559,1,4,0,1,False,False,False,True
72373I30HD,47,F,658307,362,1,3,0,1,False,False,True,False
72373K73HZ,42,M,426139,394,1,3,1,0,False,False,True,False
72377C86QB,63,M,409688,832,1,4,1,0,False,False,False,True
72377O63KX,27,F,324706,395,1,3,0,1,False,False,True,False
72380N79JM,30,F,444632,335,1,2,0,1,False,True,False,False
72380W88SA,39,M,101626,370,0,3,1,0,False,False,True,False
72381T43PP,59,M,83371,493,0,3,1,0,False,False,True,False
72386N25IX,26,F,271512,233,0,2,0,1,False,True,False,False
72397T33IR,40,M,489041,303,1,2,1,0,False,True,False,False
72398L50LE,62,M,770399,300,1,2,1,0,False,True,False,False
72400P90FF,39,F,304587,835,0,4,0,1,False,False,False,True
72408E55TB,60,M,74849,434,0,3,1,0,False,False,True,False
72409D22EM,63,F,489917,220,0,2,0,1,False,True,False,False
72417T05GU,61,M,459892,230,1,2,1,0,False,True,False,False
72424V58PG,42,M,505456,201,1,2,1,0,False,True,False,False
72426U59JF,60,F,295603,481,1,3,0,1,False,False,True,False
72430W01GK,36,M,280884,277,1,2,1,0,False,True,False,False
72431V61AB,45,M,421607,341,0,2,1,0,False,True,False,False
72432K27IO,46,F,313163,299,1,2,0,1,False,True,False,False
72433U40HU,59,M,751377,210,1,2,1,0,False,True,False,False
72435M99DT,45,M,351131,380,1,3,1,0,False,False,True,False
72440T09YA,58,M,135836,500,0,4,1,0,False,False,False,True
72441T32GA,39,M,391241,274,0,2,1,0,False,True,False,False
72441T36HF,42,M,170450,452,1,3,1,0,False,False,True,False
72443D62ZP,46,M,462744,499,1,3,1,0,False,False,True,False
72447J93RN,34,F,373661,468,1,3,0,1,False,False,True,False
72450E80RD,37,M,472493,226,1,2,1,0,False,True,False,False
72450S23MU,44,M,256550,24,0,1,1,0,True,False,False,False
72452B89VS,33,F,341828,362,0,3,0,1,False,False,True,False
72456O58LL,58,F,205520,114,0,1,0,1,True,False,False,False
72457E81QS,42,M,154670,250,1,2,1,0,False,True,False,False
72457M30AO,41,M,143755,374,1,3,1,0,False,False,True,False
72462F15DX,49,F,315021,348,1,2,0,1,False,True,False,False
72463C50RG,55,M,595436,517,1,4,1,0,False,False,False,True
72468V84EB,60,F,214293,156,0,1,0,1,True,False,False,False
72469B76GA,51,F,248995,250,0,2,0,1,False,True,False,False
72470Q87MV,43,M,169728,416,1,3,1,0,False,False,True,False
72471D79DM,44,M,434614,211,0,2,1,0,False,True,False,False
72472E59DJ,61,M,419871,126,1,1,1,0,True,False,False,False
72475K44UZ,31,M,205039,114,1,1,1,0,True,False,False,False
72476I58II,44,F,393155,249,1,2,0,1,False,True,False,False
72478S58EZ,47,F,608272,299,0,2,0,1,False,True,False,False
72479O84PQ,49,M,106006,86,0,1,1,0,True,False,False,False
72482P36RB,52,M,291038,300,1,2,1,0,False,True,False,False
72483E72UU,64,M,230342,236,0,2,1,0,False,True,False,False
72485C75YE,28,F,490048,368,1,3,0,1,False,False,True,False
72485P06HE,65,F,262973,207,0,2,0,1,False,True,False,False
72486J11FG,62,F,531520,477,1,3,0,1,False,False,True,False
72487X91XN,60,F,233749,907,1,4,0,1,False,False,False,True
72491S97TP,25,M,281613,322,1,2,1,0,False,True,False,False
72493R82UN,51,F,316981,202,0,2,0,1,False,True,False,False
72495E55XW,59,F,435624,259,1,2,0,1,False,True,False,False
72495W96ZB,46,M,125312,428,1,3,1,0,False,False,True,False
72498B19EF,64,M,627659,994,1,4,1,0,False,False,False,True
72499R74EL,63,F,219928,206,0,2,0,1,False,True,False,False
72503C27TT,41,M,283138,452,1,3,1,0,False,False,True,False
72504C31XX,37,M,132925,447,0,3,1,0,False,False,True,False
72504T15LW,50,M,504587,473,1,3,1,0,False,False,True,False
72505Q52TB,25,F,353469,374,1,3,0,1,False,False,True,False
72510K25ED,42,F,315387,48,0,1,0,1,True,False,False,False
72511K00VP,35,F,407227,479,1,3,0,1,False,False,True,False
72515Y12WZ,65,F,268107,237,0,2,0,1,False,True,False,False
72516N44IP,46,M,671651,312,1,2,1,0,False,True,False,False
72516T10FQ,48,M,755355,852,1,4,1,0,False,False,False,True
